pincode,radius_km
756167,2.76
756168,7.47
756171,8.91
756181,3.39
756182,6.74
757001,0.8
757002,1.37
757003,3.8
757014,5.81
757016,4.33
757017,3.51
757018,13.06
757019,4.23
757020,4.94
757021,16.46
757022,4.64
757023,4.5
757024,3.07
757025,30.0
757026,6.18
757027,20.35
757028,16.7
757029,8.48
757030,4.38
757031,11.81
757032,10.42
757033,17.29
757034,13.54
757035,7.39
757036,5.99
757037,10.1
757038,13.55
757039,4.12
757040,4.02
757041,3.74
757042,5.07
757043,0.78
757045,15.98
757046,6.58
757047,3.86
757048,4.61
757049,8.37
757050,5.44
757051,7.94
757052,13.92
757053,5.06
757054,4.94
757055,2.53
757073,2.92
757074,3.72
757075,11.52
757077,4.41
757079,16.99
757081,7.94
757082,2.66
757083,2.3
757084,5.36
757085,4.84
757086,5.62
757087,5.62
757091,6.82
757092,12.83
757093,22.73
757100,11.44
757101,3.33
757102,24.69
757103,6.25
757104,3.5
757105,18.16
757106,3.35
757107,15.5
758001,1.45
758002,29.9
758013,5.61
758014,30.0
758015,6.38
758016,5.63
758017,4.24
758018,10.49
758019,6.03
758020,2.64
758021,11.02
758022,4.73
758023,4.06
758025,3.8
758026,1.39
758027,4.64
758028,5.68
758029,6.56
758030,5.3
758031,6.16
758032,6.37
758034,3.73
758035,21.78
758036,30.0
758037,0.38
758038,3.04
758040,1.26
758041,5.64
758043,5.38
758044,7.75
758045,4.08
758046,5.72
758047,5.56
758076,7.79
758078,2.89
758079,4.77
758080,6.03
758081,4.87
758082,23.52
758083,2.61
758084,4.09
758085,10.43
758086,9.08
758087,4.76
759001,1.21
759013,7.37
759014,4.95
759015,7.18
759016,13.32
759017,5.0
759018,6.82
759019,6.53
759020,5.12
759021,4.12
759022,5.85
759023,3.38
759024,4.61
759025,4.74
759026,5.34
759027,5.61
759028,5.4
759029,5.93
759039,8.98
759100,9.64
759101,1.06
759103,26.24
759104,5.69
759105,10.49
759117,6.34
759118,12.02
759119,8.88
759120,5.95
759121,5.49
759122,0.33
759123,7.65
759124,5.19
759125,14.25
759126,12.99
759127,13.6
759128,4.07
759129,4.42
759130,11.4
759132,10.63
759141,9.21
759143,4.45
759145,1.23
759146,15.53
759147,10.77
760001,26.18
760002,1.76
760003,3.78
760004,0.28
760006,0.0
760007,2.56
760008,0.82
760010,1.29
761001,3.38
761002,2.94
761003,4.47
761004,4.1
761005,5.44
761006,3.89
761007,4.62
761008,3.84
761009,3.6
761010,3.18
761011,2.69
761012,3.03
761013,3.02
761014,5.63
761015,6.09
761016,9.48
761017,7.15
761018,4.54
761019,2.91
761020,0.58
761026,4.18
761027,4.87
761028,3.92
761029,3.74
761030,5.52
761031,2.67
761032,3.91
761035,3.55
761037,2.57
761041,3.31
761042,13.66
761043,2.05
761045,3.32
761054,2.52
761055,9.14
761100,3.38
761101,3.07
761102,2.99
761103,2.51
761104,4.84
761105,6.8
761106,4.1
761107,5.14
761108,4.63
761109,5.31
761110,0.73
761111,2.21
761114,0.0
761115,2.51
761116,1.98
761117,5.41
761118,5.15
761119,5.1
761120,1.93
761121,6.07
761122,2.57
761123,2.38
761124,3.85
761125,2.62
761126,1.07
761131,4.14
761132,5.92
761133,1.5
761140,2.48
761141,3.49
761143,0.0
761144,1.78
761146,1.81
761151,6.39
761200,30.0
761201,3.54
761206,30.0
761207,5.32
761208,4.66
761209,3.07
761210,2.3
761211,3.57
761212,6.81
761213,5.64
761214,4.54
761215,3.49
761217,8.99
762001,0.94
762002,16.3
762010,4.1
762011,7.87
762012,10.6
762013,4.17
762014,7.72
762015,7.26
762016,5.88
762017,5.65
762018,5.02
762019,2.55
762020,5.97
762021,19.17
762022,3.12
762023,4.6
762024,4.01
762026,6.83
762027,2.53
762028,5.58
762029,3.93
762030,5.04
762100,4.62
762101,5.22
762102,7.22
762103,11.22
762104,12.32
762105,24.15
762106,5.63
762107,8.92
762109,5.99
762110,8.11
762112,3.21
763002,0.34
763008,0.62
764001,30.0
764002,12.54
764003,1.75
764005,0.0
764011,0.0
764014,30.0
764020,1.38
764021,11.19
764027,30.0
764028,19.77
764036,30.0
764037,15.5
764038,6.43
764039,4.86
764040,26.24
764041,0.0
764042,19.33
764043,16.96
764044,30.0
764045,30.0
764046,30.0
764047,0.0
764049,30.0
764051,20.52
764052,30.0
764055,2.32
764056,1.42
764057,25.79
764058,20.21
764059,13.45
764061,6.69
764062,0.0
764063,30.0
764070,3.61
764071,9.05
764072,10.92
764073,23.37
764074,5.8
764075,7.68
764076,19.08
764077,24.34
764078,4.55
764081,2.13
764085,0.0
764086,3.87
764087,30.0
764088,28.26
765001,20.89
765002,0.0
765013,23.83
765015,0.0
765016,1.31
765017,4.02
765018,0.0
765019,2.32
765020,1.12
765021,0.01
765022,2.08
765023,2.17
765024,0.0
765025,0.0
765026,2.12
765029,0.0
765033,3.08
765034,3.86
766001,1.05
766002,9.08
766011,7.2
766012,10.11
766013,7.41
766014,6.76
766015,5.21
766016,30.0
766017,6.11
766018,6.7
766019,5.42
766020,7.73
766023,4.87
766026,4.9
766027,5.29
766028,2.79
766029,7.48
766031,3.71
766032,1.58
766036,8.28
766037,11.96
766100,6.2
766101,5.19
766102,8.67
766103,4.75
766104,7.67
766105,15.56
766106,7.88
766107,5.94
766108,7.11
766110,4.38
766111,7.91
766118,7.72
767001,0.77
767002,6.89
767016,6.39
767017,5.6
767018,7.43
767019,8.96
767020,6.78
767021,14.1
767022,2.84
767023,11.65
767024,7.23
767025,11.58
767026,9.09
767027,5.54
767028,9.43
767029,7.73
767030,3.67
767032,27.57
767033,10.67
767035,15.09
767037,9.11
767038,19.39
767039,4.32
767040,6.3
767041,2.66
767045,15.81
767046,3.83
767048,8.76
767060,25.11
767061,3.3
767062,8.93
767065,6.92
767066,30.0
767067,5.78
767068,14.25
767071,4.36
768001,1.1
768004,0.88
768005,4.31
768006,2.21
768017,6.43
768025,5.16
768027,22.85
768028,0.18
768029,30.0
768030,3.74
768032,13.08
768033,5.94
768034,4.95
768035,4.59
768036,9.35
768037,4.12
768038,21.87
768039,7.29
768040,4.08
768042,12.07
768045,10.96
768048,13.86
768049,3.72
768050,4.66
768052,8.14
768102,4.13
768103,3.3
768104,5.68
768105,10.5
768106,23.46
768107,9.14
768108,13.96
768109,29.89
768110,5.84
768111,8.31
768112,7.89
768113,4.3
768115,5.7
768119,6.83
768121,9.62
768200,7.18
768201,1.3
768202,6.53
768204,3.7
768211,7.57
768212,8.06
768213,8.38
768214,12.07
768215,3.94
768216,1.72
768217,3.32
768219,9.04
768220,6.73
768221,6.68
768222,6.86
768224,19.41
768225,2.14
768226,11.63
768227,12.65
768228,7.22
768234,9.13
769001,0.41
769002,0.65
769003,1.47
769004,2.04
769006,0.31
769007,0.49
769009,1.1
769012,1.18
769015,0.53
769042,2.18
769043,3.16
770001,0.6
770002,8.86
770011,4.45
770012,7.13
770013,7.11
770014,6.05
770015,7.52
770016,8.2
770017,6.09
770018,6.8
770019,3.97
770020,4.9
770021,3.87
770022,5.03
770023,2.85
770024,5.68
770031,1.79
770032,1.28
770033,9.3
770034,2.93
770035,5.96
770036,9.15
770037,8.03
770038,5.48
770039,4.33
770040,29.2
770041,0.01
770043,10.74
770044,7.2
770048,4.66
770051,6.44
770070,1.41
770072,3.83
770073,5.38
770074,7.48
770075,6.8
770076,4.18
781001,0.9
781003,0.4
781005,0.0
781007,0.58
781008,0.48
781011,3.51
781012,0.39
781015,0.03
781017,1.29
781023,16.43
781024,0.37
781025,0.89
781026,0.0
781027,0.0
781029,0.0
781030,0.0
781031,0.92
781101,0.0
781102,0.01
781103,2.03
781104,0.0
781120,0.0
781121,0.0
781122,0.0
781123,0.0
781124,0.1
781125,0.12
781126,0.0
781127,0.0
781128,0.0
781129,0.0
781131,0.0
781132,0.0
781134,0.0
781135,8.47
781136,0.0
781137,0.58
781138,0.0
781141,0.0
781150,7.37
781171,0.5
781301,0.63
781302,0.0
781303,0.0
781304,0.0
781305,0.0
781306,0.0
781307,0.0
781308,0.87
781309,0.0
781310,0.0
781311,0.0
781312,0.0
781313,0.0
781314,0.0
781315,0.0
781316,0.0
781317,1.08
781318,0.0
781319,0.0
781321,0.0
781325,3.31
781326,0.0
781327,0.0
781328,0.0
781329,0.95
781330,0.0
781333,0.0
781334,0.0
781335,10.01
781337,0.0
781338,0.0
781339,0.82
781340,0.0
781341,2.16
781343,7.18
781344,0.0
781346,0.0
781347,0.91
781348,0.0
781349,0.0
781350,0.0
781351,4.22
781352,0.0
781353,0.0
781354,0.0
781355,0.0
781360,5.58
781364,30.0
781365,0.0
781366,0.0
781367,0.0
781368,0.0
781369,0.0
781370,0.0
781371,0.0
781372,2.55
781373,0.0
781374,8.97
781375,0.0
781376,0.0
781377,0.0
781378,0.0
781380,0.0
781381,0.0
781382,0.0
782001,0.0
782002,0.0
782003,0.0
782101,0.0
782102,0.0
782103,0.0
782104,0.0
782105,0.0
782106,0.0
782120,0.0
782121,0.0
782122,0.0
782123,0.0
782124,0.0
782125,0.0
782126,0.0
782127,0.0
782128,0.0
782135,0.0
782136,0.0
782137,0.0
782138,0.0
782139,0.0
782140,0.0
782141,0.0
782142,0.0
782143,0.0
782144,0.0
782401,0.0
782402,0.0
782403,0.0
782410,0.0
782411,0.0
782412,0.0
782413,30.0
782425,0.0
782426,0.0
782427,0.0
782428,0.0
782429,0.0
782435,0.11
782439,0.0
782440,0.0
782441,0.0
782442,10.36
782445,0.0
782446,0.0
782447,0.0
782448,0.0
782450,1.55
782461,0.0
782462,0.0
782470,0.0
782480,0.0
782481,0.0
782482,0.0
782485,0.0
782486,0.0
782490,0.0
783101,30.0
783120,30.0
783122,25.5
783123,30.0
783124,14.41
783125,30.0
783126,30.0
783127,30.0
783128,30.0
783129,23.53
783130,30.0
783131,30.0
783132,30.0
783134,30.0
783135,28.84
783301,24.5
783323,30.0
783324,4.42
783325,2.14
783330,30.0
783331,8.13
783332,30.0
783333,17.54
783334,30.0
783335,20.54
783336,8.13
783337,11.52
783339,30.0
783345,30.0
783346,30.0
783347,30.0
783348,30.0
783349,30.0
783350,13.56
783354,14.94
783360,30.0
783361,13.87
783369,4.33
783370,7.66
783371,30.0
783372,30.0
783373,30.0
783375,30.0
783376,30.0
783380,25.29
783381,1.31
783382,30.0
783383,30.0
783384,26.13
783385,2.87
783388,12.6
783389,30.0
783390,30.0
783391,30.0
783392,30.0
783393,30.0
783394,30.0
784001,2.77
784025,0.79
784027,3.78
784101,0.86
784102,5.44
784103,23.54
784104,0.91
784105,1.68
784110,14.38
784111,30.0
784112,8.52
784113,9.51
784114,12.89
784115,30.0
784116,30.0
784117,9.78
784144,8.94
784145,8.52
784146,6.02
784147,30.0
784148,6.22
784149,9.77
784150,4.62
784153,11.39
784154,4.76
784160,0.01
784161,0.21
784163,9.92
784164,9.82
784165,5.63
784167,0.0
784168,5.73
784169,0.0
784170,0.0
784171,0.0
784172,7.24
784173,29.22
784174,2.34
784175,11.3
784176,7.91
784177,0.0
784178,0.0
784179,2.5
784180,1.98
784182,6.76
784184,0.0
784189,0.0
784190,30.0
784501,0.0
784502,0.0
784504,0.0
784505,5.1
784506,21.15
784507,4.72
784508,11.02
784509,14.3
784510,23.76
784513,0.0
784514,14.19
784521,9.04
784522,30.0
784523,12.99
784524,30.0
784525,13.43
784526,4.64
784527,9.48
784528,30.0
784529,20.02
785001,30.0
785004,0.0
785006,0.0
785007,0.0
785008,0.0
785009,0.0
785010,0.0
785014,0.0
785015,0.0
785101,0.0
785102,0.0
785104,0.01
785105,0.0
785106,0.0
785107,0.0
785108,0.0
785110,1.54
785111,0.0
785112,0.0
785601,0.0
785602,0.0
785603,30.0
785609,0.0
785610,0.0
785611,0.0
785612,0.0
785613,0.0
785614,5.48
785615,0.0
785616,0.0
785618,0.0
785619,0.0
785622,0.0
785625,0.0
785626,0.0
785630,2.07
785631,0.0
785632,0.0
785633,0.0
785634,0.0
785635,0.0
785636,0.0
785640,24.88
785661,0.0
785662,0.0
785663,30.0
785664,0.0
785665,0.0
785666,0.0
785667,0.0
785669,0.0
785670,0.0
785671,0.0
785672,0.0
785673,0.0
785674,0.0
785675,3.62
785676,3.93
785680,0.0
785681,0.0
785682,0.0
785683,0.0
785684,0.0
785685,0.0
785686,0.0
785687,0.0
785688,0.0
785689,0.0
785690,0.0
785691,30.0
785692,0.0
785693,0.0
785696,0.0
785697,0.0
785698,0.0
785699,0.0
785700,0.0
785701,30.0
785702,0.0
785703,0.0
785704,0.0
785705,0.0
786001,25.0
786003,0.05
786004,0.0
786007,7.26
786008,13.95
786010,0.06
786012,0.23
786101,0.52
786103,30.0
786125,13.8
786126,12.79
786145,0.22
786146,0.11
786147,11.04
786148,2.8
786150,0.47
786151,8.43
786152,4.96
786154,0.14
786156,6.64
786157,15.98
786158,30.0
786159,0.53
786160,0.27
786170,0.4
786171,10.24
786174,6.03
786179,0.35
786181,0.22
786182,8.34
786183,0.14
786184,0.38
786187,18.01
786188,0.52
786189,21.17
786190,29.83
786191,5.42
786192,12.71
786601,1.12
786602,9.49
786610,0.97
786611,7.7
786612,5.74
786613,5.22
786614,4.56
786621,3.69
787023,2.83
787026,3.48
787031,0.03
787032,9.03
787033,22.06
787034,5.6
787035,12.49
787051,3.42
787052,0.98
787053,5.84
787054,30.0
787055,1.0
787056,1.11
787057,2.09
787058,0.92
787059,1.67
787060,8.25
787061,10.72
787110,7.63
788001,0.0
788002,0.44
788003,2.54
788004,1.27
788005,15.63
788006,1.15
788007,0.0
788009,1.15
788010,2.4
788011,7.0
788013,3.81
788015,24.51
788025,1.2
788026,2.73
788030,2.33
788031,6.47
788098,4.82
788099,5.67
788101,3.72
788102,7.08
788104,23.12
788106,11.67
788107,15.56
788108,17.91
788110,15.58
788111,30.0
788112,18.38
788113,7.13
788114,8.28
788115,3.76
788116,6.1
788117,0.0
788119,1.82
788120,16.53
788121,12.69
788123,25.26
788126,27.36
788127,15.12
788150,0.0
788152,9.09
788155,5.11
788156,0.0
788160,0.0
788161,0.0
788162,13.25
788163,0.0
788164,0.0
788165,0.0
788166,22.22
788168,0.0
788701,20.07
788709,0.69
788710,0.95
788711,30.0
788712,0.18
788713,0.3
788719,7.31
788720,6.18
788722,2.59
788723,0.0
788724,5.71
788725,9.34
788726,24.63
788728,16.4
788733,20.05
788734,27.59
788735,9.84
788736,0.0
788737,6.42
788781,2.83
788801,0.0
788802,0.3
788804,8.13
788805,6.78
788806,4.41
788815,3.8
788816,7.92
788817,0.0
788818,30.0
788819,24.0
788820,11.26
788830,6.68
788831,12.33
788832,30.0
788931,5.6
793001,0.5
795001,0.62
796015,6.83
797112,3.44
798625,2.08
799131,30.0
799266,12.39
800001,3.48
800002,2.56
800004,15.15
800006,14.51
800007,9.3
800008,30.0
800009,22.18
800011,30.0
800012,14.16
800014,2.07
800020,30.0
800026,0.41
800030,30.0
801102,28.45
801103,30.0
801104,30.0
801105,30.0
801108,9.57
801109,30.0
801110,20.14
801111,30.0
801112,30.0
801113,30.0
801301,30.0
801302,30.0
801303,30.0
801304,30.0
801305,30.0
801306,30.0
801307,30.0
801503,10.92
801505,12.45
801506,30.0
802101,25.0
802102,4.15
802103,3.01
802111,17.41
802112,21.28
802113,16.12
802114,5.84
802115,13.63
802116,11.2
802117,8.92
802118,5.69
802119,5.56
802120,6.63
802122,30.0
802123,7.65
802125,12.33
802126,29.08
802127,2.29
802128,5.94
802129,11.02
802130,14.79
802131,18.38
802132,30.0
802133,30.0
802134,6.84
802135,1.27
802136,2.41
802152,3.53
802154,30.0
802155,7.77
802156,3.38
802157,5.4
802158,9.17
802159,13.25
802160,2.11
802161,2.55
802162,10.82
802163,26.9
802164,3.05
802165,5.43
802166,10.69
802183,30.0
802201,5.94
802202,13.37
802203,4.28
802204,10.37
802205,3.57
802206,6.49
802207,5.85
802208,12.19
802209,5.01
802210,2.96
802211,30.0
802212,20.51
802213,27.42
802214,13.14
802215,22.98
802216,21.76
802217,24.03
802218,29.83
802219,19.72
802220,30.0
802221,1.24
802222,6.99
802223,3.54
802226,30.0
802301,4.78
802311,5.03
802312,3.76
802313,4.89
802314,10.92
802316,3.07
802351,6.98
802352,23.8
803101,28.67
803107,30.0
803108,11.41
803109,23.46
803110,30.0
803111,30.0
803113,7.28
803114,30.0
803115,30.0
803116,30.0
803117,30.0
803118,30.0
803119,30.0
803120,30.0
803201,11.38
803202,17.46
803203,30.0
803211,30.0
803212,30.0
803213,30.0
803214,30.0
803216,30.0
803221,17.18
803301,6.79
803302,3.24
803303,2.6
803306,4.55
803307,0.75
804401,30.0
804402,30.0
804403,30.0
804404,24.1
804405,0.48
804406,12.66
804407,30.0
804408,1.2
804417,3.56
804418,30.0
804419,30.0
804420,2.63
804421,30.0
804422,2.96
804423,30.0
804424,20.81
804425,11.0
804426,25.62
804427,30.0
804428,30.0
804429,0.57
804432,12.55
804435,14.1
804451,30.0
804452,30.0
804453,18.59
804454,12.39
805101,2.56
805102,7.35
805103,2.33
805104,8.8
805105,2.87
805106,4.75
805107,5.5
805108,3.24
805109,18.94
805111,5.09
805112,0.0
805113,30.0
805121,0.19
805122,0.11
805123,0.18
805124,3.62
805125,0.35
805126,0.08
805127,18.06
805128,8.76
805129,30.0
805130,6.09
805131,2.5
805132,2.37
811105,30.0
811201,2.31
811311,0.74
811313,4.22
811317,3.53
812001,0.31
812002,0.73
812003,0.0
812004,30.0
812005,30.0
812006,30.0
813101,30.0
813102,30.0
813103,30.0
813104,30.0
813106,30.0
813107,30.0
813108,30.0
813109,30.0
813110,30.0
813202,30.0
813203,8.62
813204,30.0
813205,30.0
813206,30.0
813207,30.0
813208,29.37
813209,30.0
813210,30.0
813211,13.82
813212,30.0
813213,12.58
813221,30.0
813222,30.0
814101,0.0
814102,19.43
814103,7.65
814110,22.65
814111,30.0
814112,0.0
814113,4.72
814114,5.59
814118,10.59
814119,28.55
814120,7.55
814131,30.0
814133,4.52
814141,10.86
814142,21.65
814143,28.72
814144,8.41
814145,10.42
814146,9.74
814147,14.54
814148,30.0
814149,11.35
814150,4.98
814151,4.26
814152,23.77
814153,30.0
814154,12.19
814155,14.43
814156,28.95
814157,23.16
814158,10.91
814160,4.19
814165,0.44
814166,4.97
815301,4.06
815311,30.0
815312,1.56
815313,30.0
815314,17.29
815316,13.24
815317,23.5
815351,30.0
815352,26.84
815353,7.84
815354,18.89
815355,30.0
815357,25.88
815359,11.87
816101,8.68
816102,30.0
816103,15.08
816104,19.27
816105,21.65
816106,7.55
816107,14.45
816108,30.0
816109,30.0
816110,17.41
816116,30.0
816117,6.31
816118,6.49
816120,26.04
816129,30.0
821101,10.97
821102,17.21
821103,6.6
821104,30.0
821105,14.8
821106,15.97
821107,23.08
821108,17.33
821109,13.99
821110,16.73
821111,25.81
821112,30.0
821113,25.35
821115,0.0
821301,21.49
821302,0.0
821304,19.76
821305,12.02
821306,19.97
821307,0.0
821308,14.9
821309,17.71
821310,28.08
821311,23.14
821312,25.41
822101,1.59
822102,30.0
822110,30.0
822111,4.13
822112,16.75
822113,30.0
822114,11.99
822115,30.0
822116,30.0
822118,30.0
822119,27.82
822120,30.0
822121,19.67
822122,30.0
822123,30.0
822124,30.0
822125,16.7
822126,30.0
822128,6.5
822129,4.77
822131,30.0
822132,30.0
822133,14.57
822134,14.7
823001,1.39
823002,16.26
823003,30.0
823004,5.09
823311,19.13
824101,0.0
824102,0.0
824103,0.0
824111,0.0
824112,0.0
824113,0.0
824114,0.0
824115,0.0
824116,30.0
824118,30.0
824120,0.0
824121,30.0
824122,0.0
824123,0.0
824124,0.0
824125,30.0
824127,0.0
824129,0.0
824143,30.0
824201,30.0
824202,2.92
824203,30.0
824205,30.0
824206,0.0
824207,0.0
824208,0.0
824209,3.94
824210,0.0
824211,30.0
824217,26.75
824219,30.0
824220,9.43
824221,30.0
824231,10.82
824232,11.07
824233,13.26
824234,0.93
824235,11.83
824236,11.47
824237,8.98
824301,30.0
824302,0.0
824303,0.0
825101,30.0
825103,15.85
825106,18.76
825108,1.18
825109,30.0
825132,30.0
825301,1.18
825302,30.0
825303,0.5
825311,0.85
825312,7.38
825313,30.0
825314,16.22
825315,30.0
825316,7.14
825317,26.15
825318,10.04
825319,20.96
825321,10.04
825322,22.27
825323,30.0
825324,12.19
825325,6.96
825330,15.18
825336,26.2
825401,3.51
825402,30.0
825403,30.0
825404,30.0
825405,7.14
825406,5.56
825407,6.49
825408,23.94
825409,8.55
825410,8.15
825411,25.43
825412,21.94
825413,15.88
825414,8.37
825418,6.83
826001,22.4
826004,1.73
826006,7.24
826007,2.44
827001,12.72
827009,3.3
827010,30.0
827013,30.0
827302,14.39
828101,6.51
828104,1.88
828106,1.25
828109,15.1
828110,5.05
828111,7.06
828112,14.71
828113,5.98
828114,9.08
828115,3.05
828116,12.03
828117,1.3
828121,9.99
828122,0.13
828125,16.73
828129,3.45
828131,3.32
828134,30.0
828142,11.46
828201,10.86
828202,18.47
828203,30.0
828204,18.2
828205,7.83
828301,3.64
828302,1.46
828303,9.22
828304,7.0
828305,9.55
828306,6.81
828307,30.0
828401,12.74
828402,13.57
829101,5.49
829102,1.95
829103,2.07
829105,7.91
829106,6.05
829107,4.23
829109,22.77
829110,6.47
829111,7.07
829112,18.31
829117,30.0
829118,13.16
829119,6.88
829122,0.0
829127,2.21
829129,22.08
829133,0.0
829134,26.39
829143,25.67
829150,16.78
829201,13.6
829202,3.47
829203,10.71
829204,15.26
829205,25.54
829206,8.1
829207,8.98
829208,30.0
829209,1.09
829210,19.2
829301,4.27
831001,11.78
831002,14.06
831004,4.04
831007,0.0
831012,7.55
832101,30.0
832102,8.39
832104,30.0
832105,25.57
832106,9.71
832107,11.5
832108,5.26
832112,12.71
832301,30.0
832302,30.0
832303,30.0
832304,9.88
832401,14.15
832402,8.67
832403,30.0
832404,24.76
833101,24.26
833102,30.0
833103,30.0
833104,30.0
833105,30.0
833106,30.0
833201,0.0
833202,4.29
833203,30.0
833204,30.0
833214,11.14
833215,30.0
833216,12.83
833217,30.0
833218,19.78
833219,25.0
833220,30.0
833221,25.36
834001,1.67
834002,1.18
834003,18.03
834004,3.56
834006,12.3
834008,30.0
834009,30.0
834010,3.54
834012,11.0
835101,22.5
835102,14.6
835103,8.47
835201,26.15
835202,30.0
835203,26.82
835204,30.0
835205,26.02
835206,21.22
835207,0.7
835208,11.61
835209,24.07
835210,13.65
835211,30.0
835212,30.0
835213,9.28
835214,16.77
835216,28.45
835217,5.28
835218,0.73
835219,18.66
835220,20.22
835221,30.0
835222,14.88
835223,25.79
835224,14.99
835225,26.08
835226,20.03
835227,21.57
835228,30.0
835229,29.96
835230,30.0
835231,30.0
835232,13.96
835233,15.87
835234,22.35
835235,23.38
835301,18.44
835302,21.55
835303,13.72
835325,27.3
841101,8.35
841201,1.5
841202,0.0
841203,0.0
841204,0.0
841205,30.0
841206,30.0
841207,0.27
841208,0.01
841209,0.4
841210,30.0
841211,30.0
841212,0.0
841213,23.0
841214,30.0
841215,0.0
841216,4.14
841217,0.0
841218,0.0
841219,0.0
841220,0.0
841221,0.0
841222,0.0
841223,0.0
841224,0.0
841225,0.0
841226,5.7
841231,0.0
841232,0.0
841233,0.0
841234,0.0
841235,7.71
841236,0.0
841237,14.12
841238,0.0
841239,6.59
841240,0.0
841241,0.0
841242,10.27
841243,0.0
841244,0.0
841245,0.0
841286,0.0
841287,0.0
841301,3.71
841302,30.0
841305,1.23
841311,0.21
841312,27.15
841313,0.24
841316,10.01
841401,0.0
841402,0.0
841403,0.21
841404,0.0
841405,1.64
841406,0.0
841407,21.04
841408,0.0
841409,16.89
841410,9.58
841411,0.0
841412,0.08
841413,5.31
841414,0.0
841415,0.0
841416,0.0
841417,0.0
841419,0.0
841420,22.03
841421,0.0
841422,0.0
841423,0.0
841424,0.0
841425,10.28
841426,13.99
841427,25.84
841428,30.0
841434,0.0
841435,0.0
841436,11.1
841437,11.93
841438,18.9
841439,0.0
841440,11.76
841441,0.02
841442,0.0
841443,0.0
841446,3.14
841460,0.0
841501,23.02
841502,0.0
841503,0.0
841504,0.0
841505,30.0
841506,0.0
841507,0.0
